"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","entrez","ensembl","gene_name"
1649.77781037787,-3.77503157634308,0.27458441709418,3.55798354201314e-43,7.37676727765584e-39,"SCAF1","58506","ENSG00000126461","SR-related CTD associated factor 1"
635.067187513802,-1.81121399277511,0.130038524897105,1.06112073983555e-42,1.10001081495052e-38,"VAMP2","6844","ENSG00000220205","vesicle associated membrane protein 2"
76829.738154323,-3.92372573249782,0.30480042467283,1.71742036049075e-41,1.18690921113516e-37,"STRF6",NA,NA,"STRF6"
1663.82814899247,-3.491375983024,0.260301018448402,3.8125935799124e-41,1.9761625673081e-37,"SCRIB","23513","ENSG00000180900","scribble planar cell polarity protein"
1375.69036588011,-1.81842896377108,0.135597175257902,1.26241343947644e-40,5.23472356813301e-37,"HDAC5","10014","ENSG00000108840","histone deacetylase 5"
3036.37930851466,-4.11242259073193,0.304489730952111,2.88685921302707e-40,9.02202055685769e-37,"CROCC","9696","ENSG00000058453","ciliary rootlet coiled-coil, rootletin"
29490.6937958623,-4.05991060100779,0.318104148975347,3.04606877432131e-40,9.02202055685769e-37,"MTND5",NA,NA,"MTND5"
115.405611764666,-4.54103685016982,0.350583889258526,1.403987339956e-39,3.57761142233652e-36,"C19orf68",NA,NA,"C19orf68"
42390.5385845395,-3.85632583325325,0.306707611906094,1.55300741817531e-39,3.57761142233652e-36,"cytochrome_b",NA,NA,"cytochrome_b"
3501.11449563805,-1.86437824244875,0.140854679210107,2.53369328795515e-39,5.25310629391742e-36,"ZBTB4","57659","ENSG00000174282","zinc finger and BTB domain containing 4"
657.257880081307,-5.08646385696486,0.358067695378795,6.56145845397321e-39,1.23053151119206e-35,"LOC23117",NA,NA,"LOC23117"
251.420691006196,-3.53208437945058,0.274374782778432,7.12216183586782e-39,1.23053151119206e-35,"ZNF444","55311","ENSG00000167685","zinc finger protein 444"
3247.2597982568,3.12115327181529,0.268319849742476,9.50516758757547e-39,1.51592799687079e-35,"SRGN","5552","ENSG00000122862","serglycin"
7375.59464969948,-3.15313935440228,0.238484701563412,1.70712199772425e-38,2.52812574134406e-35,"TNKS1BP1","85456","ENSG00000149115","tankyrase 1 binding protein 1"
458.465907103288,-4.27404913152317,0.33539987766063,2.10261052257635e-38,2.90622826430503e-35,"BC140723",NA,NA,"BC140723"
1981.50762833595,-2.6138950633339,0.198586219199373,7.92652703195007e-38,1.01411006650989e-34,"CBX7","23492","ENSG00000100307","chromobox 7"
471.021404958522,-3.20356323080203,0.249129792859483,8.31518406919799e-38,1.01411006650989e-34,"SIX5","147912","ENSG00000177045","SIX homeobox 5"
518899.359230593,-3.91845747076373,0.303244519592058,9.53384822958531e-38,1.09814041857774e-34,"TVAS5",NA,NA,"TVAS5"
3452.2018504191,-3.13268837580059,0.243313393990461,1.53822832963212e-37,1.67853094517172e-34,"ATN1","1822","ENSG00000111676","atrophin 1"
96.3751897718664,-6.78560312024801,0.568926177213739,2.64218254427734e-37,2.7390185345251e-34,"RP4-535B20.1:ENSG00000231485",NA,NA,"RP4-535B20.1:ENSG00000231485"
900.135644724672,-2.84685871454162,0.219756219814831,6.97837560415288e-37,6.88965054290008e-34,"DKFZp434J194",NA,NA,"DKFZp434J194"
956.912461321208,-2.37743165580394,0.185660321576059,1.49200660422988e-36,1.28890720522909e-33,"DVL1","1855","ENSG00000107404","dishevelled segment polarity protein 1"
853.203929074122,-2.16440223387509,0.172210415153075,1.43711020319406e-36,1.28890720522909e-33,"FBXW4","6468","ENSG00000107829","F-box and WD repeat domain containing 4"
4335.00325453293,-2.59196650414558,0.203530135816174,1.47208275460647e-36,1.28890720522909e-33,"RXRA","6256","ENSG00000186350","retinoid X receptor alpha"
122.72356110548,-3.5167077009104,0.284952292737655,1.61215140333045e-36,1.33698940181001e-33,"ZNF579","163033","ENSG00000218891","zinc finger protein 579"
1748.68598201688,-3.06276017631183,0.237433875771242,2.12637779385598e-36,1.63282188148208e-33,"MAFK","7975","ENSG00000198517","MAF bZIP transcription factor K"
366.779673658229,-3.81491274921112,0.294509251240444,2.12371153774385e-36,1.63282188148208e-33,"ZNF703","80139","ENSG00000183779","zinc finger protein 703"
473.503128503185,-3.2826006669532,0.250472399566835,2.22192920415513e-36,1.64525922106244e-33,"ZNF219","51222","ENSG00000165804","zinc finger protein 219"
1190.73529680659,-3.07042976843375,0.245140483496677,2.36128550293625e-36,1.68815628732335e-33,"MTSS1L",NA,NA,"MTSS1L"
936.815582836078,-2.70775365565327,0.217571476224577,3.72984966183173e-36,2.57769910129191e-33,"PELP1","27043","ENSG00000141456","proline, glutamate and leucine rich protein 1"
2304.94964805163,-2.85051417221553,0.232575987497397,8.24994181807681e-36,5.51761431336085e-33,"ZBTB47","92999","ENSG00000114853","zinc finger and BTB domain containing 47"
577.288587122687,-2.95076741544109,0.237823243555525,9.67709502274723e-36,6.26985034708182e-33,"CCDC9","26093","ENSG00000105321","coiled-coil domain containing 9"
3999.98921410846,-3.1858306722986,0.25619913548474,1.27682744846406e-35,8.02195863303189e-33,"GIGYF1","64599","ENSG00000146830","GRB10 interacting GYF protein 1"
306.058536178613,-3.46023117694927,0.276194088181393,1.62288310019226e-35,9.8962456812606e-33,"PNMAL2",NA,NA,"PNMAL2"
330.530166296351,5.37734678039103,0.50916828151511,1.92484627218597e-35,1.14022393603519e-32,"AQP9","366","ENSG00000103569","aquaporin 9"
159.665292970485,-3.8626827826932,0.2936857250179,2.04455546773071e-35,1.17749356979058e-32,"GJC2","57165","ENSG00000198835","gap junction protein gamma 2"
577.259082485157,-2.19291426862126,0.177395811446741,4.32213349650397e-35,2.4016441030295e-32,"MAP2K7","5609","ENSG00000076984","mitogen-activated protein kinase kinase 7"
1119.2239740122,-2.42732058979339,0.19743061279453,4.40179790262484e-35,2.4016441030295e-32,"RAB11FIP3","9727","ENSG00000090565","RAB11 family interacting protein 3"
311.999825303801,-2.96350048698824,0.241431785339108,4.54663488849366e-35,2.41706105495228e-32,"PRX","57716","ENSG00000105227","periaxin"
1612.02009787896,-4.43713271734499,0.366947360246299,6.75388632429018e-35,3.50070812903771e-32,"SNORA54","677833","ENSG00000207008","small nucleolar RNA, H/ACA box 54"
882.059287045079,-3.22482275937811,0.264072475596607,7.3294782137152e-35,3.70639199524286e-32,"D2HGDH","728294","ENSG00000180902","D-2-hydroxyglutarate dehydrogenase"
6480.38910247735,-3.2230072062608,0.263098667771103,8.77599994538016e-35,4.33220968732302e-32,"TNRC18","84629","ENSG00000182095","trinucleotide repeat containing 18"
728.195165984063,6.02529592569818,0.54945205444151,1.09815146050794e-34,5.29487772807235e-32,"ANKRD36BP2","645784","ENSG00000291127","ankyrin repeat domain 36B pseudogene 2"
1953.18049709879,-2.06907335266661,0.168947413559404,1.44725683846762e-34,6.81954000726118e-32,"MAP7D1","55700","ENSG00000116871","MAP7 domain containing 1"
338.989214794177,-2.32218417709855,0.19205694726927,1.91715738720158e-34,8.83298313530008e-32,"IRF2BP1","26145","ENSG00000170604","interferon regulatory factor 2 binding protein 1"
3638.04046546873,-4.06753285782603,0.332020594282065,4.21736420443621e-34,1.90083939240382e-31,"SCARNA17","677769","ENSG00000267322","small Cajal body-specific RNA 17"
854.427323869555,-2.26104630467509,0.182168752303921,4.66146327239198e-34,2.05630038354261e-31,"SLC2A4RG","56731","ENSG00000125520","SLC2A4 regulator"
1143.68143551499,-2.91392668782358,0.233590367488036,7.2891609061269e-34,3.08420761360671e-31,"RAB3IL1","5866","ENSG00000167994","RAB3A interacting protein like 1"
1356.84966843854,-1.94207692403496,0.156589457230323,7.1893647501655e-34,3.08420761360671e-31,"SPRYD3","84926","ENSG00000167778","SPRY domain containing 3"
1833.7334390767,-3.90221755860998,0.336762436167462,8.10575187087241e-34,3.36113107077595e-31,"COL27A1","85301","ENSG00000196739","collagen type XXVII alpha 1 chain"
49373.8550335874,-3.10748402881615,0.260102253614457,1.01746576658577e-33,4.05675341127363e-31,"PLEC","5339","ENSG00000178209","plectin"
311.207929214377,-2.54918977571707,0.208702171261761,1.01332269359228e-33,4.05675341127363e-31,"TMEM8B","51754","ENSG00000137103","transmembrane protein 8B"
4885.85713396743,-2.50216221201609,0.204085838923674,1.12172809235762e-33,4.38807330921707e-31,"NFIC","4782","ENSG00000141905","nuclear factor I C"
91.6436444820601,-6.77438941850454,0.543676763941527,1.15400002395064e-33,4.43071898084605e-31,"APC2","10297","ENSG00000115266","APC regulator of Wnt signaling pathway 2"
1461.78498347591,-3.28134739631118,0.270861319148163,1.59042722292767e-33,5.99533229326534e-31,"DMPK","1760","ENSG00000104936","DM1 protein kinase"
594.042681567374,-1.82207992795771,0.154120039577104,1.74063173416809e-33,6.44437816866196e-31,"ZNF768","79724","ENSG00000169957","zinc finger protein 768"
1716.43686083579,-2.37535710181915,0.195357323563502,1.86131878486221e-33,6.77030216956986e-31,"MEGF8","1954","ENSG00000105429","multiple EGF like domains 8"
5139.84055550934,-2.69970115144044,0.217981796008672,2.12768597059e-33,7.60574366004181e-31,"SYNE3","161176","ENSG00000176438","spectrin repeat containing nuclear envelope family member 3"
2195.74413111721,-3.00655263990502,0.248085707737709,2.5157351785749e-33,8.69312290956555e-31,"ACAP3","116983","ENSG00000131584","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3"
245.515590314994,-3.00627014977767,0.255587432373141,2.49697143635151e-33,8.69312290956555e-31,"MTRNR2L8","100463486",NA,"MT-RNR2 like 8 (pseudogene)"
604.123293889332,-2.89917321046058,0.236762880376237,2.62586662270558e-33,8.92493322763192e-31,"PLEKHH3","79990","ENSG00000068137","pleckstrin homology, MyTH4 and FERM domain containing H3"
3837.8510730185,-2.92129460903771,0.241750909827258,2.73250480497467e-33,9.13758421315157e-31,"INF2","64423","ENSG00000203485","inverted formin 2"
4523.24364014045,-2.68529183144718,0.221156194262331,3.60816404562914e-33,1.187429605683e-30,"NFIX","4784","ENSG00000008441","nuclear factor I X"
141.910986754332,-2.80173406997402,0.236917213930903,4.24856955720428e-33,1.37633738483619e-30,"DOHH","83475","ENSG00000129932","deoxyhypusine hydroxylase"
2216.18123532941,-2.54430551877386,0.206160049810878,4.64825600293408e-33,1.48265064167434e-30,"SORBS3","10174","ENSG00000120896","sorbin and SH3 domain containing 3"
1498.7294789597,-3.00131538297447,0.251236065044579,6.2236940965509e-33,1.95069213522786e-30,"FLYWCH1","84256","ENSG00000059122","FLYWCH-type zinc finger 1"
2457.54254255907,4.28457434023208,0.389844924767626,6.30378493514043e-33,1.95069213522786e-30,"S100A9","6280","ENSG00000163220","S100 calcium binding protein A9"
998.348570871195,-1.73935258551062,0.144406886845572,6.99110552268853e-33,2.13156751179266e-30,"DNAJB2","3300","ENSG00000135924","DnaJ heat shock protein family (Hsp40) member B2"
1943.01079813241,-2.46443261205854,0.205214164096343,7.26935198607447e-33,2.18428224242438e-30,"LZTS2","84445","ENSG00000107816","leucine zipper tumor suppressor 2"
1431.43949306989,-2.03156441262187,0.169516873865865,7.48086681200017e-33,2.21572588018856e-30,"ZC3H4","23211","ENSG00000130749","zinc finger CCCH-type containing 4"
2010.2298134733,-2.58530850115049,0.218638527137622,1.11821387407171e-32,3.26534200720123e-30,"RUSC2","9853","ENSG00000198853","RUN and SH3 domain containing 2"
1894.71665550655,-2.74153005881032,0.234123543347697,1.34612762427022e-32,3.87628667138811e-30,"TRIM56","81844","ENSG00000169871","tripartite motif containing 56"
14098.6598695979,-1.97858876265648,0.166652822561758,1.76951220092284e-32,5.02565704955249e-30,"NUMA1","4926","ENSG00000137497","nuclear mitotic apparatus protein 1"
3190.84697458824,-2.65803519215498,0.22292144612952,2.77283768030574e-32,7.66523248343718e-30,"INTS1","26173","ENSG00000164880","integrator complex subunit 1"
573.044662273971,-2.44354111875817,0.206812445727449,2.76228137060478e-32,7.66523248343718e-30,"NOL3","8996","ENSG00000140939","nucleolar protein 3"
803.812701696732,-3.20899447434418,0.27404911541092,3.29860089484699e-32,8.99867004642929e-30,"TELO2","9894","ENSG00000100726","telomere maintenance 2"
1096.7420879857,-2.87442735462874,0.242280234115543,3.43709480254841e-32,9.25471253782288e-30,"MNT","4335","ENSG00000070444","MAX network transcriptional repressor"
2179.38243165619,-6.65546249646215,0.620872756727974,5.83388866188931e-32,1.55069248239681e-29,"DQ574721",NA,NA,"DQ574721"
376.499901108273,-3.18471985780832,0.259474981393179,6.04406475247722e-32,1.58622271535582e-29,"TCF7L1","83439","ENSG00000152284","transcription factor 7 like 1"
5112.97446745273,-2.56302558791805,0.210219194516648,6.2479556569966e-32,1.61923580795638e-29,"TENC1",NA,NA,"TENC1"
90223.797318471,-2.91635499501118,0.261147944287594,7.85770404351632e-32,2.01128120906449e-29,"OK/SW-cl.16",NA,NA,"OK/SW-cl.16"
717.663614692481,-2.11222185783197,0.178265445848634,1.24807961294892e-31,3.15566275795975e-29,"SLC27A1","376497","ENSG00000130304","solute carrier family 27 member 1"
569.664185856273,-3.19758732749921,0.273077262259018,1.32906519595883e-31,3.31994080817042e-29,"EXD3","54932","ENSG00000187609","exonuclease 3'-5' domain containing 3"
5712.87844423653,-2.6033751901753,0.222002995580628,1.42087665259765e-31,3.50702805217941e-29,"NCOR2","9612","ENSG00000196498","nuclear receptor corepressor 2"
580.767301019426,2.72893858256478,0.251146515561816,1.56291213153541e-31,3.81221849683808e-29,"GPR183","1880","ENSG00000169508","G protein-coupled receptor 183"
3890.70600178547,-2.38094850551235,0.202524858000003,1.85713474119429e-31,4.47720634757922e-29,"ARHGEF40","55701","ENSG00000165801","Rho guanine nucleotide exchange factor 40"
1291.08886376192,-1.68247350399796,0.142877993287547,1.91149094390613e-31,4.55528065977078e-29,"KLHL21","9903","ENSG00000162413","kelch like family member 21"
1502.1685303448,-3.12197958526655,0.266897170639749,1.98993207344524e-31,4.68832519076592e-29,"PRR12","57479","ENSG00000126464","proline rich 12"
1033.92492289519,-2.39139185686259,0.20788779054109,2.12651197177201e-31,4.95381715851114e-29,"HDGFRP2",NA,NA,"HDGFRP2"
136.378064708304,-3.86526603308129,0.33470446577314,2.1568592321118e-31,4.96868471770821e-29,"AK310239",NA,NA,"AK310239"
915.466581934243,-3.17026562814205,0.278468351497185,2.74935247644748e-31,6.26399174661381e-29,"GPC1","2817","ENSG00000063660","glypican 1"
3605.64766562379,-1.44531452003968,0.124489539173391,3.07312214822812e-31,6.92554798904496e-29,"DCTN1","1639","ENSG00000204843","dynactin subunit 1"
3116.63169682811,-1.83989972258587,0.157910208999064,3.40451933891041e-31,7.5898816616806e-29,"ZCCHC24","219654","ENSG00000165424","zinc finger CCHC-type containing 24"
421.350552015526,-2.13152389246001,0.183385387671081,4.10636392015126e-31,9.05715352728681e-29,"LOC493754",NA,NA,"LOC493754"
7772.5669493625,7.35212416301097,0.762653016726418,4.25223409664955e-31,9.2801652132458e-29,"IGJ",NA,NA,"IGJ"
307.220501211332,-2.46400320482509,0.210764354387804,5.45708608691986e-31,1.17856006083447e-28,"ZNF213","7760","ENSG00000085644","zinc finger protein 213"
3984.05291987669,-2.21527221324788,0.194930929895747,5.66080813844565e-31,1.20995397045767e-28,"KIF1C","10749","ENSG00000129250","kinesin family member 1C"
529.735770932168,-1.82025333062164,0.158484760050903,7.12339664612028e-31,1.49329105499764e-28,"FOXO4","4303","ENSG00000184481","forkhead box O4"
552.345702653145,-2.24114671844746,0.194801928846603,7.13045938575054e-31,1.49329105499764e-28,"PEX6","5190","ENSG00000124587","peroxisomal biogenesis factor 6"
144.007890032865,-7.44393978280768,0.577731767928939,7.24582792523199e-31,1.50227750373835e-28,"SPDYE7P","441251",NA,"speedy/RINGO cell cycle regulator family member E7, pseudogene"
954.308686713477,-2.4228850740035,0.208555980217026,7.63201189240013e-31,1.56667824321913e-28,"SETD1A","9739","ENSG00000099381","SET domain containing 1A, histone lysine methyltransferase"
141.783531611616,-3.83511798723748,0.336077597781985,7.78202845362736e-31,1.58181172479467e-28,"AX746671",NA,NA,"AX746671"
108.010487794043,-4.31981896576236,0.352953777843016,8.79110184851512e-31,1.76957198665305e-28,"AX747853",NA,NA,"AX747853"
156921.94405547,7.38345596976883,0.877533879509422,9.0300199700979e-31,1.80018657730808e-28,"abParts",NA,NA,"abParts"
190.635798961659,-3.37188454265935,0.291232091565291,9.26332797409254e-31,1.82911027511296e-28,"AK126380",NA,NA,"AK126380"
903.616476384367,-2.47273717785211,0.216774873038231,1.05585688425009e-30,2.06519630010915e-28,"SURF6","6838","ENSG00000148296","surfeit 6"
716.641254866881,-1.9902591711814,0.173254855632531,1.12104320176594e-30,2.17220455160872e-28,"ZNF362","149076","ENSG00000160094","zinc finger protein 362"
605.295466622588,-2.45417508831165,0.207971758711738,1.34384487008921e-30,2.5798088603296e-28,"PLCD3","113026","ENSG00000161714","phospholipase C delta 3"
2369.96468549313,-3.04738846186189,0.259681350822871,1.38268273814247e-30,2.63001478989981e-28,"NES","10763","ENSG00000132688","nestin"
1422.76178564619,-2.01331913796494,0.172750125267992,1.59497485394971e-30,3.00623760426721e-28,"TOM1L2","146691","ENSG00000175662","target of myb1 like 2 membrane trafficking protein"
7708.60485575084,-3.0075180225294,0.257893602909648,1.67548804375172e-30,3.12953996496435e-28,"LTBP3","4054","ENSG00000168056","latent transforming growth factor beta binding protein 3"
5484.92410304171,-2.4800115188172,0.21202474560481,1.90010117697479e-30,3.51739265198378e-28,"SKI","6497","ENSG00000157933","SKI proto-oncogene"
1310.33576568548,-2.4640039879307,0.216956139838999,2.07437103351023e-30,3.80601191484669e-28,"OBSL1","23363","ENSG00000124006","obscurin like cytoskeletal adaptor 1"
700.620424020263,-1.83805447922108,0.15834253757559,2.39695057555378e-30,4.3288111589549e-28,"CCDC97","90324","ENSG00000142039","coiled-coil domain containing 97"
3426.11009130568,-1.91404536589218,0.167686629147156,2.40106729985923e-30,4.3288111589549e-28,"PCNT","5116","ENSG00000160299","pericentrin"
112.778756659324,-4.02309691378211,0.360552064586271,2.70640023746932e-30,4.8372238037458e-28,"MYH7B","57644","ENSG00000078814","myosin heavy chain 7B"
92.5209896110737,-4.11568911983444,0.352439589619283,2.83180807159896e-30,4.97079944680496e-28,"AX747175",NA,NA,"AX747175"
2095.87687248293,-2.96267182320151,0.258255183087415,2.82799724011979e-30,4.97079944680496e-28,"MIRLET7BHG","400931","ENSG00000197182","MIRLET7B host gene"
603.013053410375,-1.37847789681873,0.11899911020611,2.85306098572223e-30,4.97079944680496e-28,"SSBP3","23648","ENSG00000157216","single stranded DNA binding protein 3"
121.235002766145,-4.23141985498011,0.359708227630072,2.88270945725275e-30,4.98060126476844e-28,"LINC00482","284185",NA,"long intergenic non-protein coding RNA 482"
11.8573454419375,0.899395912318022,1.87467497154156,3.32134606362708e-30,5.69103040803142e-28,"LGALS7B","653499","ENSG00000178934","galectin 7B"
1950.96578594687,-2.73444248103835,0.248198885691429,4.09653056356514e-30,6.9617514897046e-28,"PAGR1","79447","ENSG00000280789","PAXIP1 associated glutamate rich protein 1"
682.297738664942,-2.47242638255713,0.21368978625917,4.18326437685853e-30,7.05135124596813e-28,"C21orf2",NA,NA,"C21orf2"
343.165710145486,-2.39596458754707,0.208546532071162,4.24661293469417e-30,7.10040532056567e-28,"TSNARE1","203062","ENSG00000171045","t-SNARE domain containing 1"
1496.80098869716,-2.85192170617718,0.245699417693158,4.94166813749476e-30,8.1964484395743e-28,"AHDC1","27245","ENSG00000126705","AT-hook DNA binding motif containing 1"
373.392458833542,-1.51124021443417,0.132648941685794,5.15363549014393e-30,8.48018449342492e-28,"DEXI","28955","ENSG00000182108","Dexi homolog"
2457.70714272078,-3.17647743189315,0.288049005664622,5.62882170130918e-30,9.18916223096403e-28,"PLEKHA4","57664","ENSG00000105559","pleckstrin homology domain containing A4"
463.029401293441,-2.63252854265911,0.233808954961245,6.30576475356992e-30,1.02138609871692e-27,"ZNF428","126299","ENSG00000131116","zinc finger protein 428"
9562.81626930227,-2.98452171198481,0.26158329567239,6.43956830341108e-30,1.03497340802033e-27,"PKD1","5310","ENSG00000008710","polycystin 1, transient receptor potential channel interacting"
2373.39954170984,-2.9834151810685,0.257977589528257,6.77484948609319e-30,1.0722362930929e-27,"AK304826",NA,NA,"AK304826"
3011.7986766331,-1.13647343278817,0.0979088148727368,6.74952842799907e-30,1.0722362930929e-27,"SMARCC2","6601","ENSG00000139613","SWI/SNF related BAF chromatin remodeling complex subunit C2"
73.3231234662555,-3.65172941595008,0.326156443932263,6.97863146187932e-30,1.09238111769148e-27,"FLJ44511",NA,NA,"FLJ44511"
879.871386909019,-2.15383876244283,0.193740962376203,7.00750921974472e-30,1.09238111769148e-27,"ZC3H18","124245","ENSG00000158545","zinc finger CCCH-type containing 18"
218.784348256314,-1.68381275833917,0.150193829860133,7.4556126960096e-30,1.15356132855498e-27,"HIRIP3","8479","ENSG00000149929","HIRA interacting protein 3"
314.016437910419,-4.25714335234231,0.351526627188792,7.5950825716147e-30,1.16643590338732e-27,"HSPB6","126393","ENSG00000004776","heat shock protein family B (small) member 6"
1240.60454956691,-1.92263267523134,0.169309944680421,8.23374932662198e-30,1.25522297638863e-27,"HEXIM1","10614","ENSG00000186834","HEXIM P-TEFb complex subunit 1"
1350.21570465835,-1.83896641321974,0.161094077825197,8.40521735562588e-30,1.27201001046855e-27,"RNF187","149603","ENSG00000168159","ring finger protein 187"
1788.65961832306,-3.19147052948932,0.281009194120283,8.50522884965208e-30,1.27202520954811e-27,"KLHL29","114818","ENSG00000119771","kelch like family member 29"
1680.37517062108,-1.75819323496008,0.153924911573162,8.52802315763215e-30,1.27202520954811e-27,"MXD4","10608","ENSG00000123933","MAX dimerization protein 4"
585.064236056342,-2.02869095567655,0.177981752325694,1.09668714844269e-29,1.62411533204731e-27,"TBC1D17","79735","ENSG00000104946","TBC1 domain family member 17"
627.794309962647,2.34641946001845,0.223175836133131,1.11583261227664e-29,1.64074876243486e-27,"BRCA2","675","ENSG00000139618","BRCA2 DNA repair associated"
183.983094165489,-2.5837718117892,0.228676397531289,1.14533415782581e-29,1.67226852776074e-27,"PPP1R3F","89801","ENSG00000049769","protein phosphatase 1 regulatory subunit 3F"
2163.4483489974,-2.8190095109511,0.254934535704113,1.24943575745966e-29,1.81150710205672e-27,"TNK2","10188","ENSG00000061938","tyrosine kinase non receptor 2"
1889.19711660903,-3.23983052770642,0.277617371307947,1.32520483524695e-29,1.90801887841493e-27,"ADAMTS7","11173","ENSG00000136378","ADAM metallopeptidase with thrombospondin type 1 motif 7"
26456.3782195403,7.76819561898368,0.865316919441256,1.34369719538533e-29,1.92096495655055e-27,"DKFZp667J0810",NA,NA,"DKFZp667J0810"
2589.37827104497,-2.78167617251562,0.245998959576825,1.35272697466059e-29,1.92096495655055e-27,"PPP1R12C","54776","ENSG00000125503","protein phosphatase 1 regulatory subunit 12C"
1973.52689462711,-1.6439531109309,0.145270271205152,1.43245991083848e-29,2.02035315179688e-27,"MEF2D","4209","ENSG00000116604","myocyte enhancer factor 2D"
2895.21466052651,-1.76288394740714,0.156940071499755,1.47828093031193e-29,2.07089179244306e-27,"GOLGA2","2801","ENSG00000167110","golgin A2"
12976.4668963971,8.10825482825488,0.960716198465494,1.58292044603831e-29,2.18799098943968e-27,"AK128525",NA,NA,"AK128525"
9086.45095641709,-1.45843524283392,0.12900826787416,1.58297713025588e-29,2.18799098943968e-27,"NFE2L1","4779","ENSG00000082641","NFE2 like bZIP transcription factor 1"
320.409547235001,-2.61631101800572,0.229104915294636,1.60569730014451e-29,2.20469682939709e-27,"KRBA1",NA,NA,"KRBA1"
7822.51912845734,-2.86763483808563,0.26231290835749,1.63297765628382e-29,2.22740300971924e-27,"FLJ45340",NA,NA,"FLJ45340"
834.100417130483,-2.33328075720003,0.205062803107142,1.68865760792021e-29,2.28829661339933e-27,"RAB11B","9230","ENSG00000185236","RAB11B, member RAS oncogene family"
1365.69515970412,-2.51718543507347,0.216930026216684,1.80710114606618e-29,2.4328979260643e-27,"ULK1","8408","ENSG00000177169","unc-51 like autophagy activating kinase 1"
2679.73923500132,-2.63494168845978,0.232645095029571,2.01047961564104e-29,2.68924347555392e-27,"PKD1P1","339044","ENSG00000244257","polycystin 1, transient receptor potential channel interacting pseudogene 1"
381.170792566025,-3.36029486306536,0.297807190300535,2.17310263648619e-29,2.86974120778778e-27,"ARHGAP33","115703","ENSG00000004777","Rho GTPase activating protein 33"
56.2258763820849,-3.88939072504555,0.322457271386007,2.16473183203232e-29,2.86974120778778e-27,"ASH1L-AS1","645676","ENSG00000235919","ASH1L antisense RNA 1"
510.384500646376,-1.45845352678331,0.126264571974446,2.21449425073382e-29,2.90589299370027e-27,"ARL2-SNX15","100528018","ENSG00000273003","ARL2-SNX15 readthrough (NMD candidate)"
736.42715766038,-2.4123314670222,0.21117967919665,2.22989247406609e-29,2.90769563929637e-27,"ZDHHC8","29801","ENSG00000099904","zDHHC palmitoyltransferase 8"
170058.702907886,7.65259176179383,0.888853291452857,2.25267772141096e-29,2.91904794987583e-27,"IGHG1","3500","ENSG00000211896","immunoglobulin heavy constant gamma 1 (G1m marker)"
3496.87519319083,-3.31984328266547,0.301257856080499,2.30137945914531e-29,2.96363356064967e-27,"SSC5D","284297","ENSG00000179954","scavenger receptor cysteine rich family member with 5 domains"
6292.49971402803,-2.32668924659963,0.207952611917536,2.40061058075821e-29,3.07233698585555e-27,"EHBP1L1","254102","ENSG00000173442","EH domain binding protein 1 like 1"
926.427724360273,-1.92606593267876,0.165063701257645,2.55527788982472e-29,3.25021941654821e-27,"THRA","7067","ENSG00000126351","thyroid hormone receptor alpha"
1514.21029563541,-1.22866642959442,0.108665672689455,2.65606350974913e-29,3.3578149236359e-27,"PHF2","5253","ENSG00000197724","PHD finger protein 2"
1757.72205791978,-2.52436445302432,0.22814217455951,2.9058935708905e-29,3.65138735789532e-27,"EFNB1","1947","ENSG00000090776","ephrin B1"
1387.59265036402,-2.39173163929206,0.213350370206577,3.07673505737783e-29,3.84276794847075e-27,"MLLT1","4298","ENSG00000130382","MLLT1 super elongation complex subunit"
122.623639126069,-2.90051420383706,0.258213333160649,3.37042645766665e-29,4.18437435609596e-27,"SPTBN4","57731","ENSG00000160460","spectrin beta, non-erythrocytic 4"
69258.5012612042,2.34593784763898,0.20420534347379,3.58844180263872e-29,4.36696421384579e-27,"B2M","567","ENSG00000166710","beta-2-microglobulin"
210.816367372531,-1.73208234801841,0.152595668176556,3.59686231096615e-29,4.36696421384579e-27,"HDAC11","79885","ENSG00000163517","histone deacetylase 11"
489.855289383675,-3.10091194701125,0.275363047714223,3.56457160120887e-29,4.36696421384579e-27,"PIDD",NA,NA,"PIDD"
421.39651581371,-2.13325063170134,0.196728242547557,3.60175025595732e-29,4.36696421384579e-27,"TP53INP2","58476","ENSG00000078804","tumor protein p53 inducible nuclear protein 2"
139.99694543508,-2.26884882093859,0.20407518418692,3.62932004015934e-29,4.37480769724555e-27,"CTD-2619J13.14:ENSG00000232098",NA,NA,"CTD-2619J13.14:ENSG00000232098"
1067.87945946312,-2.25269809275872,0.204084612315046,3.99307727977786e-29,4.78546076541239e-27,"C11orf95",NA,NA,"C11orf95"
201.917402738418,-2.27747639090107,0.205721344651422,4.15132107591454e-29,4.9465137854561e-27,"C8orf82","414919","ENSG00000213563","chromosome 8 open reading frame 82"
1385.29260060491,-2.31637795603857,0.204429180730999,4.42221156855461e-29,5.23918356861958e-27,"EPN1","29924","ENSG00000063245","epsin 1"
1696.59904687741,-2.42570778404634,0.222029953927298,4.94930021149315e-29,5.83033189118679e-27,"CLIP2","7461","ENSG00000106665","CAP-Gly domain containing linker protein 2"
10996.3138200629,-3.51770782842806,0.328721029244602,5.4239435920884e-29,6.35336850252931e-27,"COL18A1","80781","ENSG00000182871","collagen type XVIII alpha 1 chain"
